,CustomerId,Profit,Recency,Frequency,Monetary,Variance,RFM_group_name,SegmentID,Segment_Name
0,1.0,187.0,63.0,1.0,2349.06,2.0,Hibernating,0,brąz
1,2.0,96.0,10.0,6.0,922.62,4.0,Potential Loyalist,2,srebro
2,3.0,47.0,35.0,4.0,881.22,3.0,Hibernating,0,brąz
3,4.0,294.0,5.0,1.0,3815.16,2.0,Potential Loyalist,2,srebro
4,5.0,732.0,4.0,31.0,41868.11,29.0,Champion,1,złoto
5,6.0,37.0,16.0,3.0,2053.4,8.0,About To Sleep,2,srebro
6,7.0,264.0,11.0,12.0,4861.49,12.0,Loyal Custome,2,srebro
7,8.0,188.0,4.0,8.0,4010.69,9.0,Loyal Custome,2,srebro
8,9.0,316.0,4.0,21.0,12636.8,20.0,Champion,1,złoto
9,10.0,528.0,5.0,18.0,17741.24,26.0,Champion,1,złoto
10,11.0,87.0,18.0,6.0,5542.36,10.0,Needs Attention,2,srebro
11,13.0,445.0,5.0,14.0,24193.52,23.0,Champion,1,złoto
12,14.0,434.0,17.0,8.0,35265.23,24.0,Loyal Custome,2,srebro
13,15.0,247.0,25.0,8.0,17161.14,17.0,At Risk,2,srebro
14,16.0,111.0,4.0,7.0,1551.15,3.0,Potential Loyalist,2,srebro
15,17.0,320.0,5.0,15.0,7345.29,20.0,Loyal Custome,1,złoto
16,18.0,18.0,7.0,2.0,339.1,5.0,Potential Loyalist,0,brąz
17,19.0,36.0,40.0,7.0,774.44,5.0,Uncertain,0,brąz
18,20.0,26.0,59.0,3.0,251.98,2.0,Hibernating,0,brąz
19,21.0,156.0,32.0,4.0,11455.86,10.0,At Risk,2,srebro
20,22.0,30.0,42.0,1.0,139.76,1.0,Hibernating,0,brąz
21,23.0,251.0,5.0,13.0,5230.98,19.0,Loyal Custome,1,złoto
22,24.0,42.0,41.0,3.0,351.06,3.0,Hibernating,0,brąz
23,25.0,94.0,5.0,5.0,2265.75,10.0,Potential Loyalist,2,srebro
24,26.0,957.0,3.0,22.0,35229.52,34.0,Champion,1,złoto
25,28.0,304.0,47.0,4.0,5845.68,6.0,At Risk,0,brąz
26,29.0,79.0,3.0,9.0,750.84,8.0,Potential Loyalist,2,srebro
27,30.0,39.0,18.0,3.0,602.63,2.0,About To Sleep,0,brąz
28,31.0,36.0,2.0,2.0,537.0,2.0,Potential Loyalist,2,srebro
29,32.0,123.0,4.0,6.0,3461.61,12.0,Potential Loyalist,2,srebro
30,33.0,115.0,55.0,3.0,5802.5,14.0,Hibernating,0,brąz
31,34.0,56.0,32.0,5.0,427.31,4.0,Hibernating,0,brąz
32,35.0,6.0,63.0,1.0,49.99,1.0,Hibernating,0,brąz
33,36.0,39.0,2.0,8.0,1195.41,6.0,Potential Loyalist,2,srebro
34,37.0,548.0,2.0,14.0,23431.21,20.0,Champion,1,złoto
35,38.0,251.0,5.0,10.0,6580.88,8.0,Loyal Custome,1,złoto
36,39.0,597.0,3.0,27.0,29915.37,26.0,Champion,1,złoto
37,40.0,270.0,24.0,13.0,3499.2,9.0,At Risk,2,srebro
38,41.0,638.0,6.0,16.0,37273.21,39.0,Loyal Custome,1,złoto
39,43.0,8.0,40.0,1.0,75.48,1.0,Hibernating,0,brąz
40,44.0,8.0,63.0,1.0,75.48,1.0,Hibernating,0,brąz
41,45.0,435.0,4.0,14.0,20953.36,21.0,Champion,1,złoto
42,46.0,516.0,6.0,14.0,14164.84,22.0,Loyal Custome,1,złoto
43,47.0,29.0,3.0,4.0,295.92,4.0,Potential Loyalist,2,srebro
44,48.0,314.0,3.0,15.0,8863.08,14.0,Loyal Custome,1,złoto
45,49.0,356.0,4.0,17.0,13089.16,19.0,Champion,1,złoto
46,50.0,191.0,6.0,3.0,1979.79,7.0,Potential Loyalist,2,srebro
47,52.0,667.0,1.0,3.0,55547.8,14.0,Uncertain,1,złoto
48,53.0,800.0,3.0,11.0,39119.06,25.0,Loyal Custome,1,złoto
49,54.0,414.0,5.0,25.0,65626.88,25.0,Champion,1,złoto
50,55.0,48.0,33.0,2.0,349.92,1.0,Hibernating,0,brąz
51,56.0,1192.0,4.0,24.0,93531.57,46.0,Champion,1,złoto
52,57.0,40.0,12.0,4.0,130.72,1.0,About To Sleep,0,brąz
53,58.0,271.0,3.0,22.0,4340.73,8.0,Loyal Custome,1,złoto
54,59.0,442.0,5.0,13.0,18207.51,12.0,Champion,1,złoto
55,60.0,17.0,21.0,5.0,295.21,3.0,About To Sleep,0,brąz
56,61.0,28.0,7.0,7.0,683.35,6.0,Potential Loyalist,2,srebro
57,62.0,174.0,5.0,12.0,5437.51,15.0,Loyal Custome,1,złoto
58,63.0,318.0,3.0,13.0,9916.47,12.0,Champion,1,złoto
59,64.0,18.0,18.0,2.0,290.4,3.0,About To Sleep,0,brąz
60,65.0,95.0,4.0,24.0,2178.73,13.0,Uncertain,1,złoto
61,66.0,145.0,10.0,9.0,7234.36,12.0,Loyal Custome,2,srebro
62,67.0,2851.0,10.0,11.0,467173.25,61.0,Loyal Custome,1,złoto
63,68.0,3645.0,3.0,36.0,73717.29,62.0,Champion,1,złoto
64,69.0,319.0,5.0,12.0,9566.5,7.0,Champion,1,złoto
65,70.0,1503.0,7.0,17.0,115407.56,50.0,Loyal Custome,1,złoto
66,71.0,82.0,21.0,5.0,1395.93,9.0,Needs Attention,2,srebro
67,72.0,4553.0,49.0,8.0,105275.94,6.0,At Risk,2,srebro
68,73.0,69.0,2.0,10.0,1186.25,6.0,Potential Loyalist,2,srebro
69,74.0,793.0,4.0,13.0,31984.79,39.0,Champion,1,złoto
70,75.0,279.0,5.0,10.0,7465.7,18.0,Loyal Custome,1,złoto
71,76.0,195.0,6.0,17.0,2867.65,15.0,Uncertain,2,srebro
72,77.0,21.0,13.0,3.0,524.76,4.0,About To Sleep,0,brąz
73,78.0,713.0,3.0,7.0,31663.0,18.0,Loyal Custome,1,złoto
74,79.0,325.0,7.0,6.0,25173.63,22.0,Uncertain,1,złoto
75,80.0,373.0,3.0,22.0,11111.18,22.0,Champion,1,złoto
76,81.0,166.0,10.0,7.0,6312.12,8.0,Loyal Custome,2,srebro
77,82.0,1509.0,7.0,18.0,75701.68,42.0,Loyal Custome,1,złoto
78,83.0,213.0,5.0,3.0,21170.92,22.0,Uncertain,2,srebro
79,84.0,316.0,5.0,20.0,6530.72,9.0,Loyal Custome,1,złoto
80,85.0,290.0,41.0,2.0,5392.08,4.0,Hibernating,0,brąz
81,86.0,71.0,6.0,12.0,1297.59,8.0,Uncertain,2,srebro
82,87.0,30.0,47.0,1.0,148.29,1.0,Hibernating,0,brąz
83,88.0,6.0,54.0,3.0,87.17,2.0,Hibernating,0,brąz
84,89.0,344.0,11.0,13.0,15997.74,28.0,Loyal Custome,1,złoto
85,90.0,1068.0,7.0,18.0,40522.53,39.0,Loyal Custome,1,złoto
86,91.0,313.0,4.0,23.0,13311.28,20.0,Champion,1,złoto
87,92.0,42.0,48.0,3.0,741.48,4.0,Hibernating,0,brąz
88,94.0,181.0,13.0,2.0,2739.04,5.0,About To Sleep,0,brąz
89,95.0,452.0,11.0,17.0,15568.93,28.0,Loyal Custome,1,złoto
90,96.0,98.0,7.0,13.0,1176.92,7.0,Uncertain,2,srebro
91,97.0,2281.0,6.0,16.0,251457.4,30.0,Loyal Custome,1,złoto
92,98.0,204.0,6.0,7.0,6524.25,10.0,Loyal Custome,2,srebro
93,100.0,1677.0,7.0,16.0,134508.7,34.0,Loyal Custome,1,złoto
94,101.0,1907.0,11.0,13.0,138180.25,42.0,Loyal Custome,1,złoto
95,102.0,264.0,19.0,10.0,7890.94,15.0,Loyal Custome,2,srebro
96,103.0,205.0,3.0,12.0,9996.0,18.0,Champion,1,złoto
97,104.0,61.0,6.0,9.0,2651.49,7.0,Potential Loyalist,2,srebro
98,105.0,240.0,4.0,12.0,13218.21,19.0,Champion,1,złoto
99,106.0,30.0,66.0,1.0,16.44,1.0,Hibernating,0,brąz
100,107.0,230.0,3.0,5.0,11636.04,20.0,Uncertain,1,złoto
101,108.0,34.0,18.0,2.0,1552.87,7.0,About To Sleep,0,brąz
102,109.0,182.0,7.0,9.0,3270.86,6.0,Potential Loyalist,2,srebro
103,110.0,3152.0,2.0,22.0,109332.32,48.0,Champion,1,złoto
104,111.0,524.0,2.0,19.0,15718.21,24.0,Champion,1,złoto
105,112.0,597.0,3.0,10.0,30218.41,24.0,Loyal Custome,1,złoto
106,113.0,184.0,12.0,9.0,1700.68,7.0,Needs Attention,2,srebro
107,114.0,452.0,3.0,13.0,15926.79,27.0,Champion,1,złoto
108,115.0,70.0,28.0,4.0,968.78,8.0,Hibernating,0,brąz
109,116.0,1382.0,6.0,15.0,89000.57,53.0,Loyal Custome,1,złoto
110,117.0,508.0,3.0,9.0,18499.61,22.0,Loyal Custome,1,złoto
111,118.0,144.0,32.0,4.0,1297.66,3.0,At Risk,0,brąz
112,119.0,202.0,14.0,9.0,2581.31,8.0,Needs Attention,2,srebro
113,120.0,74.0,45.0,3.0,1042.36,5.0,Hibernating,0,brąz
114,121.0,36.0,9.0,9.0,1375.16,8.0,Potential Loyalist,2,srebro
115,122.0,153.0,4.0,6.0,8945.05,12.0,Potential Loyalist,2,srebro
116,123.0,221.0,2.0,35.0,5359.9,10.0,Loyal Custome,1,złoto
117,125.0,141.0,4.0,8.0,5130.72,13.0,Loyal Custome,2,srebro
118,126.0,10.0,49.0,1.0,124.69,1.0,Hibernating,0,brąz
119,127.0,376.0,14.0,12.0,16251.02,30.0,Loyal Custome,2,srebro
120,128.0,302.0,18.0,10.0,7417.74,11.0,Loyal Custome,2,srebro
121,129.0,342.0,4.0,17.0,12714.23,24.0,Champion,1,złoto
122,130.0,1361.0,13.0,7.0,49103.25,15.0,Loyal Custome,1,złoto
123,131.0,105.0,3.0,22.0,2583.67,9.0,Uncertain,1,złoto
124,132.0,1681.0,7.0,16.0,72922.99,42.0,Loyal Custome,1,złoto
125,133.0,22.0,13.0,2.0,309.38,3.0,About To Sleep,0,brąz
126,134.0,85.0,18.0,5.0,3051.11,9.0,Needs Attention,2,srebro
127,135.0,22.0,39.0,4.0,190.55,4.0,Hibernating,0,brąz
128,136.0,1389.0,2.0,8.0,30290.52,13.0,Loyal Custome,1,złoto
129,137.0,837.0,1.0,3.0,89532.87,19.0,Uncertain,1,złoto
130,138.0,663.0,5.0,12.0,52859.17,22.0,Champion,1,złoto
131,139.0,84.0,10.0,6.0,763.44,3.0,Potential Loyalist,2,srebro
132,140.0,1191.0,4.0,13.0,54739.72,33.0,Champion,1,złoto
133,141.0,150.0,5.0,8.0,5670.2,12.0,Loyal Custome,2,srebro
134,142.0,349.0,3.0,26.0,9298.13,13.0,Champion,1,złoto
135,143.0,222.0,3.0,16.0,5691.82,14.0,Loyal Custome,1,złoto
136,144.0,155.0,42.0,6.0,5144.86,13.0,At Risk,2,srebro
137,146.0,226.0,12.0,12.0,5942.56,9.0,Loyal Custome,2,srebro
138,147.0,83.0,4.0,11.0,2234.87,7.0,Potential Loyalist,2,srebro
139,148.0,1414.0,5.0,18.0,91745.88,56.0,Champion,1,złoto
140,149.0,200.0,6.0,10.0,9678.88,18.0,Loyal Custome,1,złoto
141,150.0,278.0,18.0,8.0,4483.91,13.0,Loyal Custome,2,srebro
142,151.0,117.0,5.0,10.0,854.03,5.0,Potential Loyalist,2,srebro
143,152.0,70.0,3.0,4.0,1226.05,5.0,Potential Loyalist,2,srebro
144,153.0,270.0,3.0,4.0,3222.76,4.0,Potential Loyalist,2,srebro
145,154.0,703.0,3.0,12.0,10930.32,11.0,Champion,1,złoto
146,156.0,76.0,5.0,8.0,878.37,6.0,Potential Loyalist,2,srebro
147,157.0,177.0,27.0,9.0,6751.55,13.0,At Risk,2,srebro
148,159.0,113.0,7.0,11.0,4058.37,12.0,Loyal Custome,2,srebro
149,160.0,220.0,19.0,11.0,7581.11,9.0,Loyal Custome,2,srebro
150,161.0,50.0,11.0,4.0,536.39,3.0,About To Sleep,2,srebro
151,162.0,237.0,4.0,8.0,5288.77,13.0,Loyal Custome,2,srebro
152,163.0,906.0,2.0,25.0,32039.27,30.0,Champion,1,złoto
153,164.0,20.0,68.0,1.0,85.22,1.0,Hibernating,0,brąz
154,165.0,104.0,10.0,4.0,563.76,3.0,Potential Loyalist,2,srebro
155,166.0,58.0,6.0,10.0,1335.74,5.0,Potential Loyalist,2,srebro
156,167.0,37.0,12.0,9.0,413.43,6.0,Uncertain,2,srebro
157,168.0,35.0,34.0,2.0,1034.14,4.0,Hibernating,0,brąz
158,169.0,152.0,11.0,5.0,7864.08,9.0,Needs Attention,2,srebro
159,170.0,132.0,14.0,4.0,4792.79,12.0,Needs Attention,2,srebro
160,171.0,561.0,4.0,21.0,19394.13,35.0,Champion,1,złoto
161,172.0,153.0,11.0,3.0,7841.84,13.0,Hibernating,2,srebro
162,173.0,65.0,13.0,19.0,805.58,6.0,Uncertain,2,srebro
163,174.0,173.0,6.0,7.0,1175.15,5.0,Potential Loyalist,2,srebro
164,175.0,6015.0,42.0,13.0,61685.44,10.0,At Risk,2,srebro
165,176.0,603.0,45.0,3.0,7177.68,5.0,Hibernating,0,brąz
166,177.0,30.0,3.0,9.0,523.66,5.0,Potential Loyalist,2,srebro
167,178.0,67.0,19.0,4.0,1938.81,9.0,Needs Attention,2,srebro
168,179.0,1349.0,3.0,19.0,47898.18,37.0,Champion,1,złoto
169,180.0,130.0,21.0,5.0,2144.24,4.0,Needs Attention,2,srebro
170,181.0,1031.0,4.0,25.0,67709.38,38.0,Champion,1,złoto
171,182.0,1691.0,16.0,10.0,29748.27,14.0,Loyal Custome,2,srebro
172,184.0,24.0,41.0,1.0,174.96,1.0,Hibernating,0,brąz
173,185.0,605.0,7.0,10.0,15489.51,17.0,Loyal Custome,1,złoto
174,186.0,492.0,3.0,27.0,15603.6,21.0,Champion,1,złoto
175,187.0,11.0,67.0,2.0,260.33,3.0,Hibernating,0,brąz
176,188.0,1994.0,7.0,14.0,92115.18,23.0,Loyal Custome,1,złoto
177,189.0,170.0,12.0,5.0,8733.48,20.0,Needs Attention,2,srebro
178,190.0,76.0,21.0,7.0,2874.69,10.0,Needs Attention,2,srebro
179,191.0,210.0,63.0,1.0,4528.92,3.0,Hibernating,0,brąz
180,192.0,374.0,3.0,15.0,17933.52,39.0,Champion,1,złoto
181,193.0,43.0,3.0,7.0,1269.48,8.0,Potential Loyalist,2,srebro
182,194.0,5.0,3.0,1.0,133.45,1.0,Potential Loyalist,0,brąz
183,195.0,30.0,48.0,1.0,148.29,1.0,Hibernating,0,brąz
184,196.0,310.0,5.0,8.0,21233.56,17.0,Loyal Custome,1,złoto
185,197.0,68.0,7.0,4.0,1548.38,5.0,Potential Loyalist,2,srebro
186,198.0,3899.0,2.0,37.0,210361.73,44.0,Champion,1,złoto
187,199.0,18.0,32.0,2.0,100.38,2.0,Hibernating,0,brąz
188,200.0,69.0,11.0,6.0,1510.53,9.0,Needs Attention,2,srebro
189,201.0,344.0,62.0,2.0,6511.92,6.0,Hibernating,0,brąz
190,202.0,700.0,4.0,26.0,47927.88,28.0,Champion,1,złoto
191,203.0,177.0,1.0,3.0,5869.97,8.0,Potential Loyalist,1,złoto
192,204.0,423.0,7.0,14.0,15919.92,32.0,Loyal Custome,1,złoto
193,205.0,258.0,3.0,21.0,5693.63,25.0,Loyal Custome,1,złoto
194,206.0,588.0,4.0,15.0,9448.49,14.0,Champion,1,złoto
195,207.0,179.0,5.0,3.0,6292.66,12.0,Potential Loyalist,2,srebro
196,208.0,58.0,5.0,11.0,1555.38,9.0,Potential Loyalist,2,srebro
197,209.0,240.0,10.0,22.0,3909.77,14.0,Loyal Custome,2,srebro
198,210.0,50.0,4.0,16.0,1157.21,5.0,Uncertain,2,srebro
199,211.0,266.0,3.0,6.0,13826.76,18.0,Uncertain,1,złoto
200,212.0,124.0,14.0,9.0,5678.1,11.0,Loyal Custome,2,srebro
201,213.0,85.0,18.0,3.0,1568.96,6.0,About To Sleep,0,brąz
202,214.0,146.0,6.0,15.0,1621.59,8.0,Uncertain,2,srebro
203,215.0,136.0,3.0,9.0,4895.77,9.0,Loyal Custome,1,złoto
204,216.0,607.0,4.0,35.0,21229.71,19.0,Champion,1,złoto
205,217.0,180.0,1.0,3.0,5187.32,6.0,Potential Loyalist,1,złoto
206,218.0,24.0,41.0,1.0,94.8,1.0,Hibernating,0,brąz
207,219.0,132.0,53.0,2.0,1354.09,3.0,Hibernating,0,brąz
208,220.0,1114.0,2.0,24.0,25270.98,21.0,Champion,1,złoto
209,221.0,284.0,7.0,11.0,9790.06,15.0,Loyal Custome,1,złoto
210,222.0,72.0,6.0,8.0,970.6,6.0,Potential Loyalist,2,srebro
211,223.0,2691.0,5.0,13.0,287959.56,61.0,Champion,1,złoto
212,224.0,165.0,20.0,1.0,3067.35,1.0,About To Sleep,0,brąz
213,225.0,179.0,3.0,4.0,7422.96,9.0,Potential Loyalist,2,srebro
214,226.0,34.0,12.0,8.0,658.31,8.0,Uncertain,2,srebro
215,227.0,636.0,3.0,15.0,36841.14,37.0,Champion,1,złoto
216,228.0,492.0,1.0,3.0,26279.52,13.0,Uncertain,1,złoto
217,229.0,687.0,5.0,14.0,30920.68,26.0,Champion,1,złoto
218,230.0,42.0,13.0,4.0,680.38,2.0,About To Sleep,2,srebro
219,231.0,625.0,4.0,23.0,22100.67,37.0,Champion,1,złoto
220,232.0,652.0,5.0,13.0,86669.64,26.0,Champion,1,złoto
221,233.0,141.0,21.0,5.0,3867.5,10.0,Needs Attention,2,srebro
222,234.0,290.0,2.0,15.0,12101.2,19.0,Champion,1,złoto
223,235.0,31.0,25.0,4.0,319.03,4.0,Hibernating,0,brąz
224,236.0,838.0,7.0,17.0,26820.7,31.0,Loyal Custome,1,złoto
225,237.0,7818.0,33.0,3.0,332032.75,6.0,Uncertain,2,srebro
226,238.0,191.0,7.0,3.0,2966.16,7.0,Potential Loyalist,2,srebro
227,239.0,36.0,9.0,3.0,783.37,5.0,Potential Loyalist,2,srebro
228,240.0,311.0,4.0,18.0,23974.04,21.0,Champion,1,złoto
229,241.0,397.0,2.0,17.0,8258.09,11.0,Loyal Custome,1,złoto
230,242.0,86.0,12.0,7.0,794.56,4.0,Uncertain,2,srebro
231,243.0,1210.0,2.0,32.0,52025.69,26.0,Champion,1,złoto
232,244.0,472.0,11.0,13.0,17900.85,25.0,Loyal Custome,1,złoto
233,245.0,40.0,69.0,3.0,728.98,5.0,Hibernating,0,brąz
234,246.0,755.0,4.0,10.0,50024.63,34.0,Loyal Custome,1,złoto
235,247.0,906.0,5.0,14.0,76543.53,42.0,Champion,1,złoto
236,248.0,507.0,5.0,26.0,11365.45,20.0,Champion,1,złoto
237,249.0,491.0,5.0,8.0,23674.2,17.0,Loyal Custome,1,złoto
238,250.0,169.0,34.0,5.0,4556.51,8.0,At Risk,2,srebro
239,251.0,427.0,7.0,19.0,14783.38,17.0,Loyal Custome,1,złoto
240,252.0,264.0,3.0,8.0,5315.03,10.0,Loyal Custome,1,złoto
241,253.0,2526.0,3.0,14.0,367264.7,40.0,Champion,1,złoto
242,254.0,111.0,5.0,10.0,1725.8,12.0,Potential Loyalist,2,srebro
243,255.0,1732.0,6.0,15.0,107212.51,56.0,Loyal Custome,1,złoto
244,256.0,554.0,5.0,12.0,28136.79,30.0,Champion,1,złoto
245,257.0,154.0,3.0,15.0,3704.3,11.0,Loyal Custome,1,złoto
246,258.0,121.0,18.0,4.0,4833.1,12.0,Needs Attention,2,srebro
247,259.0,48.0,12.0,4.0,294.3,4.0,About To Sleep,0,brąz
248,260.0,111.0,68.0,4.0,4801.15,12.0,At Risk,0,brąz
249,261.0,77.0,13.0,3.0,4046.3,11.0,Hibernating,2,srebro
250,262.0,1977.0,6.0,12.0,124036.52,43.0,Loyal Custome,1,złoto
251,263.0,995.0,6.0,21.0,43465.13,30.0,Loyal Custome,1,złoto
252,264.0,438.0,3.0,15.0,12548.11,22.0,Champion,1,złoto
253,265.0,426.0,10.0,6.0,21889.92,22.0,Uncertain,2,srebro
254,266.0,36.0,4.0,14.0,578.84,2.0,Uncertain,2,srebro
255,267.0,798.0,45.0,5.0,120516.1,47.0,At Risk,2,srebro
256,268.0,945.0,4.0,20.0,50470.82,34.0,Champion,1,złoto
257,269.0,648.0,3.0,21.0,31604.13,38.0,Champion,1,złoto
258,270.0,30.0,4.0,1.0,273.93,1.0,Potential Loyalist,0,brąz
259,271.0,36.0,72.0,1.0,577.92,2.0,Hibernating,0,brąz
260,272.0,280.0,3.0,9.0,5964.15,7.0,Loyal Custome,1,złoto
261,273.0,45.0,52.0,1.0,777.0,2.0,Hibernating,0,brąz
262,274.0,72.0,55.0,2.0,4987.68,11.0,Hibernating,0,brąz
263,275.0,36.0,14.0,2.0,475.9,2.0,About To Sleep,0,brąz
264,276.0,92.0,2.0,8.0,1058.88,10.0,Potential Loyalist,2,srebro
265,277.0,72.0,69.0,1.0,599.88,1.0,Hibernating,0,brąz
266,278.0,46.0,17.0,4.0,974.74,5.0,About To Sleep,0,brąz
267,279.0,830.0,7.0,11.0,53832.29,32.0,Loyal Custome,1,złoto
268,280.0,779.0,20.0,15.0,15600.45,27.0,Loyal Custome,2,srebro
269,281.0,838.0,10.0,19.0,47984.74,42.0,Loyal Custome,1,złoto
270,283.0,36.0,45.0,3.0,909.8,4.0,Hibernating,0,brąz
271,284.0,200.0,24.0,7.0,2960.9,7.0,Needs Attention,2,srebro
272,285.0,1250.0,6.0,16.0,67892.02,45.0,Loyal Custome,1,złoto
273,286.0,164.0,14.0,4.0,7462.58,7.0,Needs Attention,2,srebro
274,287.0,109.0,13.0,3.0,3366.59,7.0,About To Sleep,2,srebro
275,288.0,30.0,41.0,4.0,606.3,3.0,Hibernating,0,brąz
276,289.0,20.0,46.0,2.0,781.92,3.0,Hibernating,0,brąz
277,290.0,2177.0,4.0,28.0,186689.16,52.0,Champion,1,złoto
278,291.0,4.0,33.0,1.0,49.99,1.0,Hibernating,0,brąz
279,292.0,56.0,3.0,9.0,1342.64,7.0,Potential Loyalist,2,srebro
280,293.0,1831.0,5.0,17.0,85888.68,54.0,Champion,1,złoto
281,294.0,2584.0,3.0,25.0,194548.55,58.0,Champion,1,złoto
282,295.0,52.0,46.0,1.0,981.24,1.0,Hibernating,0,brąz
283,296.0,142.0,20.0,5.0,1081.07,4.0,Needs Attention,2,srebro
284,297.0,820.0,7.0,17.0,49656.4,52.0,Loyal Custome,1,złoto
285,298.0,56.0,34.0,6.0,1213.2,8.0,At Risk,0,brąz
286,299.0,132.0,19.0,2.0,759.92,2.0,About To Sleep,0,brąz
287,300.0,63.0,32.0,2.0,1430.52,2.0,Hibernating,0,brąz
288,301.0,273.0,5.0,12.0,3196.2,9.0,Uncertain,2,srebro
289,302.0,243.0,1.0,3.0,8459.7,7.0,Potential Loyalist,1,złoto
290,303.0,86.0,10.0,5.0,1795.02,6.0,Potential Loyalist,2,srebro
291,304.0,69.0,13.0,10.0,850.27,7.0,Uncertain,2,srebro
292,306.0,47.0,25.0,4.0,708.77,7.0,Hibernating,0,brąz
293,307.0,185.0,21.0,17.0,2688.48,9.0,At Risk,2,srebro
294,308.0,449.0,3.0,12.0,21055.97,29.0,Champion,1,złoto
295,309.0,199.0,4.0,10.0,2551.91,8.0,Potential Loyalist,2,srebro
296,310.0,1092.0,7.0,14.0,79058.43,42.0,Loyal Custome,1,złoto
297,311.0,888.0,4.0,14.0,53908.76,39.0,Champion,1,złoto
298,312.0,20.0,55.0,1.0,249.95,1.0,Hibernating,0,brąz
299,313.0,1009.0,7.0,27.0,29839.79,43.0,Loyal Custome,1,złoto
300,314.0,347.0,7.0,22.0,15631.86,18.0,Loyal Custome,1,złoto
301,315.0,10.0,42.0,1.0,56.03,1.0,Hibernating,0,brąz
302,316.0,200.0,55.0,3.0,1099.9,1.0,Hibernating,0,brąz
303,317.0,169.0,17.0,9.0,4478.65,17.0,Loyal Custome,2,srebro
304,318.0,194.0,3.0,13.0,4625.11,19.0,Loyal Custome,1,złoto
305,319.0,361.0,14.0,7.0,9695.37,12.0,Loyal Custome,2,srebro
306,320.0,1229.0,4.0,23.0,84738.19,58.0,Champion,1,złoto
307,321.0,108.0,6.0,3.0,3393.31,7.0,Potential Loyalist,2,srebro
308,322.0,63.0,11.0,9.0,1042.45,6.0,Uncertain,2,srebro
309,323.0,365.0,10.0,7.0,21529.08,29.0,Loyal Custome,2,srebro
310,324.0,558.0,5.0,13.0,17884.42,35.0,Champion,1,złoto
311,325.0,23.0,16.0,1.0,641.86,2.0,About To Sleep,0,brąz
312,326.0,231.0,7.0,11.0,7870.44,17.0,Loyal Custome,2,srebro
313,327.0,416.0,7.0,10.0,18893.61,23.0,Loyal Custome,1,złoto
314,328.0,735.0,4.0,10.0,38667.31,36.0,Loyal Custome,1,złoto
315,329.0,59.0,40.0,3.0,5002.08,10.0,Hibernating,0,brąz
316,330.0,288.0,5.0,10.0,7440.02,16.0,Loyal Custome,1,złoto
317,331.0,809.0,3.0,11.0,33928.58,25.0,Loyal Custome,1,złoto
318,332.0,206.0,25.0,5.0,2927.02,6.0,At Risk,2,srebro
319,333.0,1165.0,3.0,7.0,76883.66,25.0,Loyal Custome,1,złoto
320,334.0,797.0,12.0,4.0,18690.46,10.0,At Risk,2,srebro
321,335.0,638.0,3.0,9.0,38239.67,27.0,Loyal Custome,1,złoto
322,336.0,2181.0,2.0,39.0,62398.89,30.0,Champion,1,złoto
323,337.0,682.0,6.0,10.0,32927.37,25.0,Loyal Custome,1,złoto
324,338.0,693.0,4.0,16.0,31351.32,31.0,Champion,1,złoto
325,339.0,137.0,6.0,11.0,4313.06,11.0,Loyal Custome,2,srebro
326,342.0,64.0,14.0,3.0,2758.22,8.0,About To Sleep,2,srebro
327,343.0,851.0,11.0,6.0,27152.31,10.0,At Risk,2,srebro
328,344.0,462.0,4.0,21.0,11361.97,24.0,Champion,1,złoto
329,345.0,559.0,3.0,7.0,34635.08,21.0,Loyal Custome,1,złoto
330,346.0,420.0,13.0,3.0,3497.52,3.0,About To Sleep,2,srebro
331,347.0,516.0,6.0,8.0,44667.22,23.0,Loyal Custome,1,złoto
332,348.0,12.0,47.0,1.0,247.94,2.0,Hibernating,0,brąz
333,349.0,50.0,6.0,1.0,506.82,2.0,Potential Loyalist,0,brąz
334,350.0,1131.0,4.0,20.0,63703.52,49.0,Champion,1,złoto
335,351.0,616.0,6.0,15.0,39185.96,40.0,Loyal Custome,1,złoto
336,352.0,360.0,59.0,1.0,4949.55,2.0,Hibernating,0,brąz
337,353.0,522.0,3.0,24.0,21243.0,18.0,Champion,1,złoto
338,354.0,38.0,35.0,6.0,433.64,5.0,Hibernating,0,brąz
339,355.0,50.0,52.0,1.0,1025.16,2.0,Hibernating,0,brąz
340,356.0,366.0,4.0,21.0,11088.62,11.0,Champion,1,złoto
341,357.0,163.0,4.0,11.0,3299.13,8.0,Potential Loyalist,2,srebro
342,358.0,298.0,4.0,25.0,5378.96,12.0,Loyal Custome,1,złoto
343,359.0,110.0,4.0,6.0,3813.61,14.0,Potential Loyalist,2,srebro
344,361.0,59.0,18.0,4.0,3726.16,12.0,Needs Attention,2,srebro
345,362.0,425.0,18.0,9.0,26582.44,16.0,Loyal Custome,2,srebro
346,363.0,1022.0,5.0,16.0,39409.47,40.0,Champion,1,złoto
347,364.0,922.0,52.0,3.0,88554.77,28.0,Uncertain,2,srebro
348,365.0,297.0,4.0,13.0,6474.4,10.0,Loyal Custome,1,złoto
349,366.0,99.0,18.0,6.0,2642.3,9.0,Needs Attention,2,srebro
350,367.0,521.0,6.0,16.0,25645.91,26.0,Loyal Custome,1,złoto
351,368.0,576.0,1.0,3.0,40867.27,14.0,Uncertain,1,złoto
